,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
77798,20181012X11804,Accident,DCA19CA006,2018-10-11,"San Jose, CA",United States,037200N,0121540W,,,Non-Fatal,Unknown,Airplane,N734SA,boeing,737,No,2.0,Turbo Fan,121,SCHD,,SOUTHWEST AIRLINES CO,0.0,0.0,1.0,121.0,VMC,Unknown,,,1.0
77845,20181025X55256,Accident,ERA19LA026,2018-10-25,"Atlantic Ocean, AO",United States,037386N,0725139W,,,Fatal,Destroyed,Airplane,N555PM,piper,PA31T,No,2.0,Turbo Prop,091,,Personal,Bulldog Flying Club Inc,5.0,0.0,0.0,0.0,VMC,Unknown,"An in-flight loss of control, which resulted in an impact with water, for reasons that could not be determined because the airplane was not recovered.",25-09-2020,5.0
77894,20181113X04447,Accident,DCA19RA025,2018-11-09,"Georgetown, Guyana",Guyana,,,,,,Unknown,Airplane,N524AT,boeing,757,No,2.0,Turbo Fan,NUSC,SCHD,,Fly Jamaica Airways,0.0,0.0,0.0,0.0,,Unknown,,25-09-2020,0.0
77900,20181112X51649,Accident,ERA19LA043,2018-11-12,"Myrtle Beach, SC",United States,333837N,0785510W,MYR,Myrtle Beach Intl,Non-Fatal,Substantial,Airplane,N840JC,aero,690,No,2.0,Turbo Prop,091,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,,25-09-2020,1.0
77921,20181119X83401,Accident,CEN19FA030,2018-11-18,"Harmon, ND",United States,046472N,1004550W,,,Fatal,Destroyed,Airplane,N441CX,cessna,441,No,2.0,Turbo Prop,091,,Positioning,,3.0,0.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain control of the airplane in dark night conditions that resulted in an in-flight positive overload failure of the wings and the subsequent in-flight breakup of the airplane.,03-12-2020,3.0
77951,20181130X31617,Accident,CEN19FA036,2018-11-30,"Memphis, IN",United States,382831N,0854840W,,,Fatal,Destroyed,Airplane,N525EG,cessna,525,No,2.0,Turbo Fan,091,,Business,Estoair Llc,3.0,0.0,0.0,0.0,IMC,Unknown,"The asymmetric deployment of the left wing load alleviation system for undetermined reasons, which resulted in an in-flight upset from which the pilot was not able to recover.",22-12-2021,3.0
77952,20181130X80724,Accident,CEN19LA039,2018-11-30,"Fargo, ND",United States,465514N,0964857W,FAR,Hector International,Non-Fatal,Substantial,Airplane,N941JM,cessna,550,No,2.0,Turbo Jet,091,,Business,,0.0,9.0,0.0,2.0,IMC,Unknown,"The pilot's failure to lower the flaps during the approach and maintain sufficient airspeed while flying in instrument meteorological and icing conditions and the accumulation of ice on the wings leading edges, which resulted in the exceedance of the airplanes critical angle of attack and subsequent aerodynamic stall. Contributing to the accident was the pilots lack of proper qualification to operate the airplane under a single-pilot exemption due to his lack of total turbine time, which led to task saturation and his failure to properly configure the flaps for landing.",25-09-2020,9.0
77965,20181206X45642,Incident,DCA19IA036,2018-12-06,"Burbank, CA",United States,341124N,1181727W,,,Non-Fatal,Unknown,Airplane,N752SW,boeing,737,No,2.0,Turbo Fan,121,SCHD,,Southwest Airlines,0.0,0.0,0.0,117.0,,Unknown,,25-09-2020,0.0
77970,20190129X31515,Incident,ENG19WA011,2018-12-10,"Jaipur, India",India,,,,,,Unknown,Airplane,VT-ITR,airbus,A320,No,2.0,Turbo Fan,NUSC,SCHD,,Indigo,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
77982,20181220X61418,Accident,ERA19LA073,2018-12-15,"Key West, FL",United States,243322N,0814513W,EYW,KEY WEST INTL,Non-Fatal,Substantial,Airplane,N55FN,learjet,35,No,2.0,Turbo Fan,091,,Positioning,Medway Air Ambulance,0.0,0.0,0.0,4.0,,Unknown,,25-09-2020,0.0
77993,20181220X31531,Accident,ERA19FA071,2018-12-20,"Atlanta, GA",United States,334726N,0842942W,FTY,Fulton County Airport-Brown Fi,Fatal,Destroyed,Airplane,N188CW,cessna,560,No,2.0,Turbo Fan,091,,Personal,Chen Aircrafts Llc,4.0,0.0,0.0,0.0,IMC,Unknown,The pilot's loss of airplane control due to spatial disorientation during initial climb in instrument meteorological conditions.,25-09-2020,4.0
78015,20181231X63848,Accident,DCA19CA066,2018-12-31,"Charlotte, NC",United States,351249N,0805656W,KCLT,Charlotte Douglas,,Substantial,Airplane,N938UW,boeing,757,No,2.0,Turbo Fan,121,SCHD,,American Airlines,0.0,0.0,0.0,0.0,IMC,Unknown,an inadvertent loss of airspeed and increased pitch attitude prior to touchdown.,26-09-2020,0.0
78025,20190129X21012,Incident,ENG19WA010,2019-01-03,"Chennai, India",India,,,,,,Unknown,Airplane,VT-ITW,airbus,A320,No,2.0,Turbo Fan,NUSC,SCHD,,Indigo,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78039,20190112X63300,Accident,CEN19LA054,2019-01-12,"Uvalde, TX",United States,292741N,0100651W,01TX,Ox Ranch,Non-Fatal,Substantial,Airplane,N813WT,canadair,CL 600 2A12,No,2.0,Turbo Fan,091,,Business,Tw 601-C Investment Llc,0.0,0.0,0.0,9.0,VMC,Unknown,"The airplanes encounter with wind shear on short final approach to the runway, which resulted in a hard landing and fracture of the right main landing gear.
",26-09-2020,0.0
78058,20190121X14953,Accident,CEN19LA056,2019-01-21,"Kidron, OH",United States,404520N,0814637W,OH22,Stoltzfus Airfield,Fatal,Substantial,Airplane,N467KS,douglas,DC3C,No,2.0,Turbo Prop,091,,Positioning,AFM Hardware Inc,2.0,0.0,0.0,0.0,VMC,Unknown,"The loss of airplane control after an engine flameout and auto-feather system interruption during the takeoff climb, which resulted in an impact with terrain.",26-09-2020,2.0
78061,20190129X14158,Incident,ENG19WA009,2019-01-21,"Lucknow, India",India,,,,,,Unknown,Airplane,VT-ITQ,airbus,A320,No,2.0,Turbo Fan,NUSC,SCHD,,Indigo,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78092,20190214X91846,Incident,ENG19WA012,2019-02-06,"Lahore, Pakistan",Pakistan,,,,,,Unknown,Airplane,VNA-621,airbus,A321,No,2.0,Turbo Fan,NUSC,NSCH,,Vietnam Airlines,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78105,20190211X15851,Accident,CEN19LA090,2019-02-11,"Richmond, IN",United States,039453N,0084518W,RID,Richmond Muni,Non-Fatal,Substantial,Airplane,N750TA,beech,400,No,2.0,Turbo Fan,091,,Business,"Stein's Aircraft Services, LLC",0.0,0.0,0.0,3.0,IMC,Unknown,"The flight crew's decision to continue an unstable approach under conditions that exceeded the airplane's landing performance capabilities, which resulted in a runway overrun and impact with terrain.",06-05-2021,0.0
78116,20190306X80709,Accident,DCA19CA091,2019-02-18,"Franklin, TN",United States,035545N,0865726W,,,Non-Fatal,Unknown,Airplane,N3730B,boeing,737,No,2.0,Turbo Fan,121,SCHD,,Delta Air Lines Inc,0.0,1.0,1.0,143.0,IMC,Unknown,"an encounter with convective turbulence during descent.",03-06-2021,2.0
78123,20190222X84313,Incident,ENG19IA013,2019-02-21,"Orlando, FL",United States,282553N,0811830W,,,Non-Fatal,Unknown,Airplane,N30401,boeing,737,No,2.0,Turbo Fan,121,SCHD,,UNITED AIR LINES INC,0.0,0.0,0.0,181.0,Unk,Unknown,"A No. 1 (left) engine high pressure compressor stage 2 blade separation. The blade separated due to a mixed-mode fatigue crack that originated on a blade disk post and was initiated by a misaligned (out-of-schedule) high pressure compressor stage 1 variable stator vane that was missing a washer and retaining nut on the vane trunnion stem.

 

 

 
",26-09-2020,0.0
78132,20190223X60222,Accident,DCA19MA086,2019-02-23,"Trinity Bay, TX",United States,294612N,0943936W,KIAH,George Bush Intercontinental,Fatal,Destroyed,Airplane,N1217A,boeing,767,No,2.0,Turbo Fan,121,NSCH,,Atlas Air,3.0,0.0,0.0,0.0,IMC,Unknown,"The inappropriate response by the first officer as the pilot flying to an inadvertent activation of the go-around mode, which led to his spatial disorientation and nose-down control inputs that placed the airplane in a steep descent from which the crew did not recover. Contributing to the accident was the captain's failure to adequately monitor the airplane's flightpath and assume positive control of the airplane to effectively intervene. Also contributing were systemic deficiencies in the aviation industry's selection and performance measurement practices, which failed to address the first officer's aptitude-related deficiencies and maladaptive stress response. Also contributing to the accident was the Federal Aviation Administration's failure to implement the pilot records database in a sufficiently robust and timely manner.",15-06-2021,3.0
78145,20200507X01709,Incident,ENG19WA045,2019-02-28,"Devon, United Kingdom, United Kingdom",United Kingdom,,,,,,Unknown,Airplane,G-FBEJ,embraer,ERJ190,No,2.0,Turbo Fan,NUSC,SCHD,,Flybe Ltd,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78166,20190312X51344,Accident,ERA19TA122,2019-03-09,"Chamblee, GA",United States,335222N,0084182W,PDK,Dekalb-Peachtree,Non-Fatal,Substantial,Airplane,N505GF,gulfstream,GIV,No,2.0,Turbo Fan,091,,Executive/corporate,Waffle House Inc.,0.0,0.0,0.0,14.0,VMC,Unknown,"The flight crews incorrect glidepath and flare to landing, which resulted in a landing area undershoot and the main landing gears collision with the runway threshold.  ",03-12-2020,0.0
78178,20190312X50739,Accident,ERA19LA123,2019-03-12,"Latrobe, PA",United States,401623N,0792430W,LBE,Arnold Palmer Rgnl,Non-Fatal,Substantial,Airplane,N945WS,beech,A100,No,2.0,Turbo Prop,091,,Business,,0.0,0.0,0.0,4.0,VMC,Unknown,"A landing gear collapse due to the separation of the actuator pinion bearing support from the actuator, which resulted in the failure of the actuator shaft. 
 ",03-12-2020,0.0
78189,20190322X14036,Accident,ERA19TA133,2019-03-14,"Sanford, FL",United States,284637N,0081146W,SFB,Orlando Sanford International,Non-Fatal,Substantial,Airplane,N220CM,cessna,650,No,2.0,Turbo Fan,091,,Personal,Rp Sales And Leasing Inc,0.0,0.0,0.0,4.0,VMC,Unknown,"The pilot's failure to keep the airplane on the taxiway while taxiing at night. Contributing to the accident was a miscommunication between the flight crewmembers about the position of the airplane.",03-12-2020,0.0
78200,20190318X82725,Accident,CEN19FA104,2019-03-18,"Yukon, OK",United States,353616N,0974220W,HSD,Sundance Airport,Fatal,Destroyed,Airplane,N4MH,israel,1124,No,2.0,Turbo Fan,091,NSCH,Personal,Sundance Airport FBO LLC,2.0,0.0,0.0,0.0,VMC,Unknown,"The airplanes unairworthy thrust reverser (T/R) system due to inadequate maintenance that resulted in an asymmetric T/R deployment during an approach to the airport and the subsequent loss of airplane control.",13-12-2021,2.0
78215,20190617X11320,Incident,ENG19WA025,2019-03-24,"Guwahati, India",India,,,,,,Unknown,Airplane,VT-ITJ,airbus,A320,No,2.0,Turbo Fan,UNK,SCHD,,IndiGo,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78223,20190401X22803,Accident,DCA19CA130,2019-03-28,"Nashville, TN",United States,036728N,0864041W,KBNA,Nashville International Airpor,,Substantial,Airplane,N249WN,boeing,737,No,2.0,Turbo Fan,121,SCHD,,Southwest Airlines,0.0,0.0,0.0,0.0,VMC,Unknown,a collision with a bird.,26-09-2020,0.0
78228,20190402X22543,Incident,ENG19WA016,2019-03-29,"Osaka, Japan",Japan,,,RJBB,Kansai International Airport,,Unknown,Airplane,VH-VKJ,boeing,787,No,2.0,Turbo Fan,UNK,SCHD,,Jetstar Airways,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78248,20190506X84901,Accident,DCA19CA146,2019-04-05,"Atlanta, GA",United States,333838N,0842613W,KATL,Hartsfield - Jackson Atlanta I,,Substantial,Airplane,N977DL,mcdonnell,MD88,No,2.0,Turbo Fan,121,SCHD,,Delta Air Lines,0.0,0.0,0.0,0.0,VMC,Unknown,failure of the tug driver to give way to the taxiing airplane.,26-09-2020,0.0
78266,20190414X81253,Accident,CEN19FA119,2019-04-13,"New Albany, MS",United States,342257N,0885722W,,,Fatal,Destroyed,Airplane,N265DS,rockwell,NA-265-65,No,2.0,Turbo Fan,091,,Personal,Classic Aviation Inc,3.0,0.0,0.0,0.0,VMC,Unknown,"An unidentified electrical system malfunction that led to the pilots losing awareness of the airplane's performance in instrument meteorological conditions and resulted in a loss of control of the airplane.",03-12-2020,3.0
78316,20190503X04736,Incident,ENG19WA023,2019-04-28,"Johannesburg, South Africa",South Africa,,,JNB,,Non-Fatal,Unknown,Airplane,Z-WPF,boeing,767,No,2.0,Turbo Fan,NUSC,SCHD,,Air Zimbabwe,0.0,0.0,0.0,104.0,,Unknown,,26-09-2020,0.0
78322,20190612X81727,Incident,ENG19WA024,2019-04-29,"London, United Kingdom",United Kingdom,,,,,,Minor,Airplane,N657UA,boeing,767,No,2.0,Turbo Fan,UNK,,,United Airlines,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78340,20190504X04947,Accident,DCA19MA143,2019-05-04,"Jacksonville, FL",United States,301354N,0813937W,NIP,JACKSONVILLE NAS (TOWERS FLD),Non-Fatal,Substantial,Airplane,N732MA,boeing,737,No,2.0,Turbo Fan,121,NSCH,,Miami Air International,0.0,1.0,0.0,142.0,IMC,Unknown,"An extreme loss of braking friction due to heavy rain and the water depth on the ungrooved runway, which resulted in viscous hydroplaning. Contributing to the accident was the operators inadequate guidance for evaluating runway braking conditions and conducting en route landing distance assessments. Contributing to the continuation of an unstabilized approach were 1) the captains plan continuation bias and increased workload due to the weather and performing check airman duties and 2) the first officers lack of experience.",04-08-2021,1.0
78363,20190514X85601,Incident,ERA19IA178,2019-05-09,"Savannah, GA",United States,032745N,0081123W,SAV,Savannah/Hilton Head Intl,Non-Fatal,Unknown,Airplane,N744AT,cessna,550,No,2.0,Turbo Jet,135,NSCH,,Air Ambulance By Air Trek Inc,0.0,0.0,0.0,7.0,VMC,Unknown,"The lineman's inadvertent introduction of diesel exhaust fluid (DEF) to the fuel truck fuel system icing inhibitor reservoir, which resulted in fuel contamination and a total loss of engine power. Contributing to the accident was the fixed-base operator's failure to ensure that DEF was stored off-airfield in accordance with their own policy.",03-12-2020,0.0
78371,20190512X92801,Accident,GAA19CA264,2019-05-11,"Mount Holly, NJ",United States,395631N,0745055W,VAY,SOUTH JERSEY RGNL,Non-Fatal,Substantial,Airplane,N51DM,aero,695,No,2.0,Turbo Prop,091,,Business,Jersey Ordnance Inc,0.0,0.0,0.0,2.0,VMC,Unknown,"The airplanes impact with a deer on the runway during takeoff.",26-09-2020,0.0
78406,20190522X55002,Accident,CEN19FA148,2019-05-22,"Greenfield, IN",United States,039515N,0085531W,MQJ,INDIANAPOLIS RGNL,Fatal,Destroyed,Airplane,N311G,cessna,S550,No,2.0,Turbo Fan,091,,Personal,,2.0,0.0,0.0,0.0,IMC,Unknown,"The pilot's failure to fully advance the power levers during the takeoff and initial climb, which led to his failure to maintain sufficient airspeed and resulted in the exceedance of the airplane's critical angle of attack and a subsequent aerodynamic stall.",03-12-2020,2.0
78414,20190524X14613,Accident,ERA19LA180,2019-05-24,"Atlantic Ocean, AO",United States,037383N,0725139W,,,Fatal,Destroyed,Airplane,N832R,cessna,560,No,2.0,Turbo Fan,091,,Positioning,,1.0,0.0,0.0,0.0,VMC,Unknown,Impact with water for reasons that could not be determined based on the available information.,26-09-2020,1.0
78421,20190528X32306,Accident,DCA19CA151,2019-05-25,"Waycross, GA",United States,305639N,0821148W,,,Non-Fatal,Unknown,Airplane,N8697C,boeing,737-8H4,No,2.0,Turbo Fan,121,SCHD,,Southwest Airlines Co,0.0,1.0,1.0,126.0,VMC,Unknown,"an encounter with convectively induced turbulence while penetrating cumulus clouds during descent.",06-01-2021,2.0
78443,20190618X94529,Incident,ENG19WA026,2019-05-30,"Chek Lap Kok, Hong Kong",Hong Kong,215422N,1152615E,,,,Unknown,Airplane,B-18352,airbus,A330,No,2.0,Turbo Fan,121,SCHD,,,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78499,20190611X81231,Accident,CEN19LA168,2019-06-10,"Jacksonville, FL",United States,030138N,0815238W,VQQ,CECIL,Non-Fatal,Substantial,Airplane,N197GB,rockwell,690,No,2.0,Turbo Prop,091,,Firefighting,Ponderosa Aviation,0.0,0.0,0.0,3.0,VMC,Unknown,"The overstress fracture of the roll pin in the nose landing gear (NLG) spacer assembly which caused interference between the nose wheel actuator rod and the left forward gear door actuating rods preventing the NLG to fully extend into the full down and locked position resulting in a nose gear collapse during landing.
",15-07-2021,0.0
78505,20190612X22423,Accident,CEN19LA166,2019-06-12,"Greenville, TX",United States,033412N,0096355W,AFW,Fort Worth Alliance Airport,Non-Fatal,Substantial,Airplane,N176TW,beech,E90,No,2.0,Turbo Prop,091,,Instructional,"Ameristar Jet Charter, Inc.",0.0,0.0,0.0,3.0,VMC,Unknown,"The fatigue failure of the right main landing gear upper torque knee.",19-11-2020,0.0
78551,20190622X23034,Accident,WPR19MA177,2019-06-22,"Mokuleia, HI",United States,213450N,1581118W,HDH,Dillingham Airfield,Fatal,Destroyed,Airplane,N256TA,beech,65-A90,No,2.0,Turbo Prop,091,,Skydiving,Oahu Parachute Center,11.0,0.0,0.0,0.0,VMC,Unknown,"The pilots aggressive takeoff maneuver, which resulted in an accelerated stall and subsequent loss of control at an altitude that was too low for recovery. Contributing to the accident were (1) the operation of the airplane near its aft center of gravity limit and the pilots lack of training and experience with the handling qualities of the airplane in this flight regime; (2) the failure of Oahu Parachute Center and its contract mechanic to maintain the airplane in an airworthy condition and to detect and repair the airplanes twisted left wing, which reduced the airplanes stall margin; and (3) the Federal Aviation Administrations (FAA) insufficient regulatory framework for overseeing parachute jump operations. Contributing to the pilots training deficiencies was the FAAs lack of awareness that the pilots flight instructor was providing substandard training.",15-06-2021,11.0
78572,20190628X80552,Accident,CEN19LA188,2019-06-27,"Janesville, WI",United States,423839N,0885738W,,,Non-Fatal,Minor,Airplane,N318RW,cessna,560,No,2.0,Turbo Jet,091,,Business,Mueller Aero Inc,0.0,1.0,1.0,2.0,VMC,Unknown,,30-11-2021,2.0
78598,20190710X94859,Incident,ENG19WA028,2019-06-29,"Delhi, India",India,,,,,,Unknown,Airplane,VT-ITP,airbus,A320,No,2.0,Turbo Fan,NUSC,SCHD,,Indigo,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78603,20190630X33829,Accident,CEN19MA190,2019-06-30,"Addison, TX",United States,325758N,0964958W,ADS,Addison Airport,Fatal,Destroyed,Airplane,N534FF,textron,B-300,No,2.0,Turbo Prop,091,,Personal,S&H Aircraft,10.0,0.0,0.0,0.0,VMC,Unknown,"The pilots failure to maintain airplane control following a reduction of thrust in the left engine during takeoff. The reason for the reduction in thrust could not be determined.  Contributing to the accident was the pilots failure to conduct the airplane manufacturers emergency procedure following a loss of power in one engine and to follow the manufacturers checklists during all phases of operation.",20-05-2021,10.0
78632,20200227X61441,Incident,CEN19WA338,2019-07-07,"Waterford, Ireland",Ireland,,,,,,Unknown,Airplane,EI-JSK,gulfstream,GULFSTREAM GVI,No,2.0,Turbo Fan,NUSC,,,Westair Aviation Ltd,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
78658,20190713X90722,Accident,GAA19CA467,2019-07-12,"Orlando, FL",United States,283246N,0811956W,ORL,EXECUTIVE,Non-Fatal,Substantial,Airplane,N262BK,cessna,525,No,2.0,Turbo Fan,091,,Personal,Omicron Business Services Inc,0.0,0.0,0.0,3.0,VMC,Unknown,"The airplanes impact with a bird during approach.

",26-09-2020,0.0
78678,20200324X10253,Incident,ENG19WA043,2019-07-15,"Goa, India",India,,,,,,Unknown,Airplane,VT-ITU,airbus,A320,No,2.0,Geared Turbofan,NUSC,SCHD,,IndiGo Air,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
