,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
74690,20160801X45009,Accident,GAA16CA405,2016-07-29,"Outlook, WA",United States,461911N,0120326W,,,Non-Fatal,Destroyed,Helicopter,N1087N,bell,206,No,1.0,Turbo Shaft,137,,Aerial Application,J.R. HELICOPTERS LLC.,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilot and ground crew's failure to visually inspect the helicopter's skids before takeoff, which resulted in a water hose becoming entangled on the right skid, a loss of control, an impact with terrain, and a post-crash fire.",25-09-2020,1.0
74691,20160804X83405,Accident,CEN16LA303,2016-07-29,"Morris, MN",United States,453340N,0955118W,,,Non-Fatal,Substantial,Helicopter,N269JB,hughes,269A,No,1.0,Reciprocating,137,,Aerial Application,Evan Anderson,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain clearance from terrain due to his distraction by the navigation system.,25-09-2020,0.0
74693,20160730X21955,Accident,CEN16LA294,2016-07-30,"Oshkosh, WI",United States,435929N,0883335W,OSH,WITTMAN RGNL,Non-Fatal,Substantial,Helicopter,N975BH,bell,47G 2,No,1.0,Reciprocating,091,,Other Work Use,Experimental Aircraft Association,0.0,0.0,0.0,3.0,VMC,Unknown,"The loosening and separation of the throttle linkage nut, which resulted in a loss of throttle control and subsequent hard landing after autorotation.

 
",25-09-2020,0.0
74695,20160802X53901,Accident,GAA16CA408,2016-07-30,"Modesto, CA",United States,373727N,1205658W,MOD,MODESTO CITY-CO-HARRY SHAM FLD,Non-Fatal,Substantial,Helicopter,N206LW,bell,206,No,1.0,Turbo Shaft,PUBU,,Public Aircraft - Local,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain pitch control during an autorotation, which resulted in abnormal ground contact and main rotor contact with the tail boom. Contributing to the accident was the low fuel level which resulted in fuel starvation and a loss of engine power during the right turn to final.",25-09-2020,0.0
74707,20160802X91137,Accident,WPR16LA156,2016-08-02,"Prescott, AZ",United States,343939N,1122459W,PRC,ERNEST A LOVE FIELD,Non-Fatal,Substantial,Helicopter,N22UH,robinson,R22,No,1.0,Reciprocating,091,,Instructional,,0.0,2.0,0.0,0.0,VMC,Unknown,"The flight instructors delayed remedial action to address a low rotor rpm condition, which resulted in an excessive descent rate and a subsequent hard landing.  ",25-09-2020,2.0
74721,20160804X45514,Accident,CEN16FA304,2016-08-03,"Jeanerette, LA",United States,295952N,0912420W,,,Fatal,Substantial,Helicopter,N1549W,schweizer,269C 1,No,1.0,Reciprocating,091,,Aerial Observation,GULF COAST HELICOPTERS INC,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's loss of helicopter control for reasons that could not be determined based on available evidence.,25-09-2020,1.0
74724,20160721X33517,Accident,ANC16CA051,2016-08-04,"Homer, AK",United States,059357N,1511946W,HOM,HOMER,Non-Fatal,Substantial,Helicopter,N719TF,robinson,R44 II,No,1.0,Reciprocating,091,,Business,,0.0,0.0,0.0,3.0,VMC,Unknown,"An in-flight collision with a bird resulting in damage to a tail rotor blade, which required replacement.",25-09-2020,0.0
74747,20160808X92449,Accident,ERA16WA283,2016-08-07,"Voronezhskaya oblast, Russia",Russia,505228N,0395259E,,,Non-Fatal,Substantial,Helicopter,RA-06347,robinson,R66,No,1.0,Turbo Shaft,NUSN,,,Solnechny,0.0,0.0,5.0,0.0,Unk,Unknown,,25-09-2020,5.0
74748,20160815X32841,Accident,CEN16CA321,2016-08-07,"Sparland, IL",United States,041147N,0892626W,,,Non-Fatal,Substantial,Helicopter,N17H,continental,TOMCAT MK6B,No,1.0,Reciprocating,137,,Aerial Application,HENDRICKSON FLYING SERVICE INC,0.0,0.0,1.0,0.0,VMC,Unknown,"The pilot's improper fuel management, which resulted in fuel exhaustion, a total loss of engine power, and a forced landing.",25-09-2020,1.0
74759,20160810X82409,Accident,CEN16FA315,2016-08-10,"Howe, TX",United States,033343N,0963439W,,,Fatal,Substantial,Helicopter,N9277R,hughes,269C,No,1.0,Reciprocating,091,,Instructional,,1.0,0.0,1.0,0.0,VMC,Unknown,"The improper execution of an autorotation following the loss of engine power, which resulted in an uncontrolled descent into terrain. Contributing to the accident was the flight instructor's lack of remedial action during the autorotation.",25-09-2020,2.0
74768,20160813X12710,Accident,WPR16LA165,2016-08-12,"Gunnison, UT",United States,003934N,1115122W,,,Non-Fatal,Substantial,Helicopter,N247DB,robinson,R44 II,No,1.0,Reciprocating,137,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Unknown,"A total loss of engine power for reasons that could not be determined based on the available evidence. 
",25-09-2020,0.0
74795,20160822X43925,Accident,GAA16CA439,2016-08-18,"Broussard, LA",United States,030436N,0915656W,3LA7,VARIABLE BOR RAM,Non-Fatal,Substantial,Helicopter,N7898X,bell,206 L4,No,1.0,Turbo Shaft,091,,Business,Acadiana Helicopters LLC.,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to attain a proper touchdown point, which resulted in the helicopter sliding off the aft end of the transport dolly.",25-09-2020,0.0
74816,20160826X74427,Accident,GAA16CA450,2016-08-24,"Peach Springs, AZ",United States,355912N,0113493W,1G4,GRAND CANYON WEST,Non-Fatal,Substantial,Helicopter,N839PA,airbus,AS350,No,1.0,Turbo Shaft,135,NSCH,,Papillon Airways Inc.,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain clearance from terrain while hover taxiing backward, resulting in the tail striking terrain.",25-09-2020,0.0
74830,20160826X71555,Accident,WPR16LA168,2016-08-26,"Kailua/Kona, HI",United States,194435N,0156158W,KOA,Kona International Airport,Non-Fatal,Substantial,Helicopter,N74805,robinson,R44,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"An on-ground upset for reasons that could not be determined because postaccident examination of the helicopter revealed no evidence of mechanical malfunctions or failures that would have precluded normal operation.",25-09-2020,0.0
74855,20160913X10345,Accident,ERA16CA313,2016-09-01,"Rikers Island, NY",United States,404711N,0735243W,,,Non-Fatal,Substantial,Helicopter,N917PD,bell,429,No,2.0,Turbo Shaft,PUBU,,Public Aircraft,NEW YORK CITY POLICE DEPARTMENT,0.0,0.0,0.0,6.0,VMC,Unknown,"The pilots overcontrolling of the helicopter during an aborted slope landing from a hover, which resulted in a main rotor blade strike.",25-09-2020,0.0
74859,20160908X03328,Accident,WPR16LA175,2016-09-02,"Honolulu, HI",United States,211522N,1574825W,,,Non-Fatal,Unknown,Helicopter,N5232G,mcdonnell,500N,No,1.0,Turbo Shaft,PUBU,,Public Aircraft - Local,CITY AND COUNTY OF HONOLULU,0.0,0.0,1.0,3.0,VMC,Unknown,"The pilot's failure to maintain helicopter control in gusting wind conditions, which resulted in the helicopter rescue nets contact with a utility pole and serious injury to an occupant who fell from the rescue net. Contributing to the accident was the pilots and rescue personnels decision to continue the extraction in proximity to the pole.   
 
 
",25-09-2020,1.0
74867,20160909X74914,Accident,ANC16WA063,2016-09-03,"Williams Lake, Canada",Canada,521333N,1203414W,,,Non-Fatal,Substantial,Helicopter,C-FWHF,bell,206B,No,1.0,Turbo Shaft,,,,Far West Helicopters Ltd,0.0,0.0,1.0,0.0,,Unknown,,25-09-2020,1.0
74874,20160907X40243,Accident,CEN16WA358,2016-09-04,"Flatlands, Canada",Canada,475859N,0665259W,,,Fatal,Substantial,Helicopter,C-GVJT,bell,206B,No,1.0,Turbo Shaft,NUSN,,Personal,9288-1523 Québec Inc,2.0,1.0,0.0,0.0,VMC,Unknown,,25-09-2020,3.0
74880,20160909X81214,Accident,ANC16WA064,2016-09-05,"Fox Creek, Canada",Canada,054429N,1172328W,,,Fatal,Substantial,Helicopter,C-GHHU,bell,206B,No,1.0,Turbo Shaft,NUSC,NSCH,,Ridge Rotors Inc.,1.0,1.0,1.0,0.0,,Unknown,,25-09-2020,3.0
74882,20160906X60042,Accident,ERA16FA311,2016-09-06,"Palm Bay, FL",United States,275626N,0804217W,,,Fatal,Destroyed,Helicopter,N805AR,sikorsky,S61,No,2.0,Turbo Shaft,091,,Flight Test,AAR Airlift Group,3.0,0.0,0.0,0.0,VMC,Unknown,"A dual loss of engine power for undetermined reasons after the pilot's improper decision to attempt another maneuver after recovering from a perceived compressor stall, rather than returning to the airport.",25-09-2020,3.0
74901,20160913X75516,Accident,GAA16CA480,2016-09-09,"Peach Orchard, MO",United States,361944N,0895620W,,,Non-Fatal,Substantial,Helicopter,N500TN,hughes,369,No,1.0,Turbo Shaft,133,,External Load,AIR2 LLC.,0.0,0.0,0.0,2.0,VMC,Unknown,"The helicopter pilots failure to maintain sufficient separation between the main rotor blade and a power line during line guard installation, which resulted in an electrical arc to the main rotor. 
",25-09-2020,0.0
74914,20160928X52917,Accident,WPR16LA188,2016-09-12,"Rockport, WA",United States,484956N,0121916W,,,Non-Fatal,Substantial,Helicopter,N6181A,bell,206B,No,1.0,Turbo Shaft,PUBU,,External Load,"Hi Line Helicopters, Inc.",0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain helicopter control while on the ground, which resulted in mast bumping.",25-09-2020,0.0
74919,20160915X30336,Accident,GAA16CA488,2016-09-14,"Cedar City, UT",United States,037423N,0113556W,CDC,CEDAR CITY RGNL,Non-Fatal,Substantial,Helicopter,N46HF,robinson,R44 II,No,1.0,Reciprocating,091,,Instructional,SOUTHERN UTAH UNIVERSITY,0.0,0.0,0.0,2.0,VMC,Unknown,"The flight instructors delayed remedial action while providing hover instruction in gusting wind conditions, which resulted in dynamic roll-over.",25-09-2020,0.0
74933,20160917X62400,Accident,CEN16FA372,2016-09-17,"Alexandria, MN",United States,455229N,0952353W,AXN,CHANDLER FIELD,Non-Fatal,Destroyed,Helicopter,N91NM,agusta,A109,No,2.0,Turbo Shaft,135,NSCH,,North Memorial Air Care,0.0,0.0,3.0,0.0,IMC,Unknown,"The pilot's excessive cyclic input during a missed approach maneuver in night instrument meteorological conditions, which resulted in a loss of control and spiraling descent into terrain.",25-09-2020,3.0
74962,20160926X10926,Accident,ERA16LA326,2016-09-22,"Ozark, AL",United States,312555N,0853714W,,,Non-Fatal,Substantial,Helicopter,N269BS,hughes,269B,No,1.0,Reciprocating,091,,Instructional,,0.0,2.0,0.0,0.0,VMC,Unknown,A total loss of engine power for reasons that could not be determined following a successful postaccident engine run on the accident helicopter.,25-09-2020,2.0
74981,20160928X92308,Accident,ERA16LA330,2016-09-27,"Andover, NH",United States,432515N,0714650W,,,Non-Fatal,Destroyed,Helicopter,N330JT,tatkovsky,SAFARI,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,"The noncertificated pilots failure to maintain helicopter control during initial climb.",25-09-2020,1.0
74984,20160929X02931,Accident,CEN16LA386,2016-09-29,"Lawton, OK",United States,343632N,0982612W,,,Non-Fatal,Substantial,Helicopter,N361SF,bell,407,No,1.0,Turbo Shaft,135,NSCH,,Viking Aviation LLC,0.0,3.0,1.0,0.0,VMC,Unknown,"The pilot's loss of helicopter control during landing, which resulted in a hard landing and collision with a wall.",25-09-2020,4.0
74991,20161005X73536,Accident,CEN16CA393,2016-09-30,"Fargo, ND",United States,046535N,0096478W,ND48,SANFORD HEALTH,Non-Fatal,Substantial,Helicopter,N903SH,bell,230,No,2.0,Turbo Shaft,091,,Positioning,SANFORD HEALTH,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain clearance from the ground obstacle during the landing with gusting winds present.,25-09-2020,0.0
75015,20161012X62544,Accident,WPR17LA005,2016-10-04,"Waimea, HI",United States,020644N,0155419W,,,Non-Fatal,Substantial,Helicopter,N311VT,mcdonnell,369E,No,1.0,Turbo Shaft,135,NSCH,,VOLCANO HELICOPTERS INC,0.0,0.0,0.0,3.0,VMC,Unknown,"Impact of the lift cable after it exited the helicopter during liftoff with the main rotor (MR) blades, which resulted in the separation of an MR blade tip and the vertical vibration of the helicopter.
",25-09-2020,0.0
75017,20161005X45137,Accident,WPR17LA002,2016-10-05,"Gila Bend, AZ",United States,325832N,1124343W,,,Non-Fatal,Substantial,Helicopter,N175SF,tamarack,UH-1H,No,1.0,Turbo Shaft,137,,Aerial Application,Farm Ag Enterprises,0.0,1.0,0.0,0.0,VMC,Unknown,"The separation of the 90° tail rotor gearbox assembly as a result of fatigue to the tail rotor gearbox input quill assembly attachment studs due to the helicopter experiencing highly repetitive agricultural flight profiles for which it was not designed.",25-09-2020,1.0
75022,20161006X22914,Accident,CEN17FA012,2016-10-06,"Lino Lakes, MN",United States,451136N,0093816W,,,Fatal,Destroyed,Helicopter,N4035G,fairchild,FH 1100,No,1.0,Turbo Shaft,091,,Personal,,2.0,0.0,0.0,0.0,VMC,Unknown,The separation of the main rotor assembly due to mast bumping.,25-09-2020,2.0
75072,20161019X35516,Accident,WPR17LA009,2016-10-19,"Caldwell, ID",United States,433831N,0116389W,EUL,Caldwell Industrial,Non-Fatal,Substantial,Helicopter,N716JB,gray,Exec 90,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to properly tighten the tension bolts during the installation of the alternator belt, which resulted in inadequate voltage to sustain ignition and the subsequent partial loss of engine power.",25-09-2020,0.0
75092,20161024X41342,Accident,ERA17WA028,2016-10-23,"Baleisky, Russia",Russia,005160N,0116590E,,,Fatal,Destroyed,Helicopter,RA-04347,robinson,R44,No,1.0,Reciprocating,NUSN,,,,3.0,0.0,0.0,0.0,,Unknown,,25-09-2020,3.0
75102,20161125X10532,Accident,ERA17CA056,2016-10-25,"Ponce, PR",United States,018039N,0663348W,PSE,MERCEDITA,Non-Fatal,Substantial,Helicopter,N161PD,bell,OH 58A,No,1.0,Turbo Shaft,091,,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,"The helicopter flight instructor's inadequate demonstration of a simulated engine failure, which resulted in a hard landing.",25-09-2020,0.0
75114,20170206X01446,Accident,CEN17LA099,2016-10-28,"Asherton, TX",United States,028260N,0099460W,,,Non-Fatal,Substantial,Helicopter,N522KC,robinson,R22 BETA,No,1.0,Reciprocating,091,,Aerial Observation,Pilot,0.0,0.0,0.0,1.0,VMC,Unknown,The partial loss of engine power due to the failure of the magneto's internal timing during low-altitude maneuvering.,25-09-2020,0.0
75126,20161101X35334,Accident,ERA17LA032,2016-11-01,"Cameron, NC",United States,035213N,0791745W,,,Non-Fatal,Substantial,Helicopter,N139RD,bell,OH 58C,No,1.0,Turbo Shaft,137,,Aerial Application,HELICOPTER APPLICATORS INC,0.0,1.0,0.0,0.0,VMC,Unknown,"An in-flight failure of a main rotor blade due to fatigue cracks. Contributing to the failure of the main rotor blade was the absence of guidance to the operator to inspect an area of the main rotor blade known to be susceptible to fatigue cracks and the accident helicopter type certificate holders lack of information of an existing inspection published by another restricted-category type certificate holder of the same model helicopter.",25-09-2020,1.0
75154,20161111X71332,Accident,WPR17LA019,2016-11-11,"Yuma, AZ",United States,323921N,1143625W,,,Non-Fatal,Substantial,Helicopter,N914HH,bell,206B,No,1.0,Turbo Shaft,137,,Aerial Application,MORRIS-EQUIPMENT LLC,0.0,0.0,1.0,0.0,VMC,Unknown,"The pilots inability to maintain helicopter control after its skid got caught on the landing pad while he was maneuvering the helicopter to land on it, which resulted in a dynamic roll-over.
",25-09-2020,1.0
75161,20161116X11042,Accident,GAA17CA070,2016-11-12,"Stone Lake, WI",United States,454643N,0913726W,,,Non-Fatal,Substantial,Helicopter,N744JS,robinson,R44,No,1.0,Reciprocating,091,,Personal,S. M. HENTGES & SONS INC.,0.0,1.0,0.0,0.0,VMC,Unknown,The pilots failure to maintain lateral control while in a hover and the helicopters subsequent impact with a tree.,25-09-2020,1.0
75169,20161117X64217,Accident,WPR17WA022,2016-11-14,"Winton, New Zealand",New Zealand,,,,,Non-Fatal,Substantial,Helicopter,ZK-HAG,robinson,R66,No,1.0,Turbo Shaft,,,,,0.0,0.0,0.0,1.0,,Unknown,,25-09-2020,0.0
75170,20161116X71341,Accident,ERA17LA046,2016-11-15,"West Chester, PA",United States,395924N,0753455W,OQN,Brandywine Airport,Non-Fatal,Substantial,Helicopter,N306RL,robinson,R22,No,1.0,Reciprocating,091,,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,"The flight instructor's decision to continue the practice autorotation in known gusting wind conditions, which resulted in a hard landing and roll over.",25-09-2020,0.0
75171,20161116X00108,Accident,WPR17FA021,2016-11-16,"Pukoo, HI",United States,021559N,1564732W,,,Fatal,Destroyed,Helicopter,N81GG,hughes,369,No,1.0,Turbo Shaft,091,,Personal,,2.0,0.0,0.0,0.0,IMC,Unknown,"The pilot's decision to continue visual flight into an area of instrument meteorological conditions at night in rain, which resulted in his geographic disorientation and controlled flight into terrain.",25-09-2020,2.0
75182,20161128X10058,Accident,ERA17WA060,2016-11-19,"Varese, Italy",Italy,455236N,0008516E,,,Fatal,Destroyed,Helicopter,N109W,agusta,A109A II,No,2.0,Turbo Shaft,NUSN,,Unknown,,1.0,0.0,2.0,0.0,,Unknown,,25-09-2020,3.0
75205,20161128X22622,Accident,ERA17WA062,2016-11-28,"Vinogradny Township, Russia",Russia,,,,,Fatal,Substantial,Helicopter,RA-04195,robinson,R44,No,1.0,Reciprocating,UNK,,,,3.0,0.0,0.0,0.0,Unk,Unknown,,25-09-2020,3.0
75214,20161212X45215,Accident,ANC17LA011,2016-12-02,"Unalaska, AK",United States,053476N,1664235W,,,Non-Fatal,Substantial,Helicopter,N7085K,robinson,R22,No,1.0,Reciprocating,091,,Aerial Observation,Bering Pacific Ranches Ltd.,0.0,1.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain adequate clearance from terrain during a precautionary landing in whiteout conditions, which resulted in an in-flight collision with terrain. ",25-09-2020,1.0
75221,20161207X14934,Accident,WPR17LA034,2016-12-04,"Sacramento, CA",United States,038404N,0121242W,MCC,MC CLELLAN AIRFIELD,Non-Fatal,Substantial,Helicopter,N916PD,bell,OH 58A,No,1.0,Turbo Shaft,PUBU,,Public Aircraft - Local,CITY OF SACRAMENTO,0.0,0.0,0.0,2.0,VMC,Unknown,"The failure of the vertical stabilizer due to fatigue. 
",16-11-2020,0.0
