,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
82973,20190325X84601,Accident,ERA19LA137,2019-03-24,"FORT LAUDERDALE, FL",United States,026417N,0080830W,,,Non-Fatal,Substantial,Airplane,N944BT,pilatus,PC12,No,1.0,Turbo Prop,091,,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,"Improper maintenance of the windshield, which resulted in delamination and in-flight depressurization.
",03-12-2020,0.0
82977,20190617X11320,Incident,ENG19WA025,2019-03-24,"Guwahati, India",India,,,,,,Unknown,Airplane,VT-ITJ,airbus,A320,No,2.0,Turbo Fan,UNK,SCHD,,IndiGo,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
82985,20190328X91943,Accident,GAA19CA185,2019-03-28,"Hermiston, OR",United States,454912N,1191651W,HRI,HERMISTON MUNI,Non-Fatal,Substantial,Airplane,N4250X,rockwell,S 2R,No,1.0,Turbo Prop,137,,Aerial Application,AG Specialties INC.,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilot's distraction due to a spray handle opening and his improper pitch trim setting during final approach, which resulted in an excessive pitchdown when he took his hand off the controls to close the handle.

",26-09-2020,1.0
82987,20190401X22803,Accident,DCA19CA130,2019-03-28,"Nashville, TN",United States,036728N,0864041W,KBNA,Nashville International Airpor,,Substantial,Airplane,N249WN,boeing,737,No,2.0,Turbo Fan,121,SCHD,,Southwest Airlines,0.0,0.0,0.0,0.0,VMC,Unknown,a collision with a bird.,26-09-2020,0.0
82992,20190402X22543,Incident,ENG19WA016,2019-03-29,"Osaka, Japan",Japan,,,RJBB,Kansai International Airport,,Unknown,Airplane,VH-VKJ,boeing,787,No,2.0,Turbo Fan,UNK,SCHD,,Jetstar Airways,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
83019,20190506X84901,Accident,DCA19CA146,2019-04-05,"Atlanta, GA",United States,333838N,0842613W,KATL,Hartsfield - Jackson Atlanta I,,Substantial,Airplane,N977DL,mcdonnell,MD88,No,2.0,Turbo Fan,121,SCHD,,Delta Air Lines,0.0,0.0,0.0,0.0,VMC,Unknown,failure of the tug driver to give way to the taxiing airplane.,26-09-2020,0.0
83024,20190409X51503,Accident,CEN19FA117,2019-04-09,"Harlingen, TX",United States,261733N,0974554W,,,Fatal,Destroyed,Airplane,N7314D,air,AT 502,No,1.0,Turbo Prop,137,,Aerial Application,Rowland Dusters,1.0,0.0,0.0,0.0,VMC,Unknown,,26-09-2020,1.0
83038,20190414X81253,Accident,CEN19FA119,2019-04-13,"New Albany, MS",United States,342257N,0885722W,,,Fatal,Destroyed,Airplane,N265DS,rockwell,NA-265-65,No,2.0,Turbo Fan,091,,Personal,Classic Aviation Inc,3.0,0.0,0.0,0.0,VMC,Unknown,An unidentified electrical system malfunction that led to the pilots losing awareness of the airplane's performance in instrument meteorological conditions and resulted in a loss of control of the airplane.,03-12-2020,3.0
83080,20190423X41929,Accident,ERA19LA156,2019-04-23,"Key West, FL",United States,243955N,0825149W,,,Non-Fatal,Substantial,Airplane,N366TA,cessna,208,No,1.0,Turbo Prop,091,,Personal,,0.0,0.0,0.0,5.0,VMC,Unknown,"The pilot's decision to attempt a takeoff in rough sea conditions, resulting in damage to the floats and the sinking of the seaplane.",03-12-2020,0.0
83101,20190429X52852,Accident,CEN19TA131,2019-04-28,"Quanah, TX",United States,342148N,0099543W,,,Non-Fatal,Substantial,Airplane,N602AM,air,AT 602,No,1.0,Turbo Prop,137,,Aerial Application,Buffalo Ridge Airspray Llc,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain clearance from the power line during a low altitude aerial application maneuver.,28-01-2021,0.0
83103,20190503X04736,Incident,ENG19WA023,2019-04-28,"Johannesburg, South Africa",South Africa,,,JNB,,Non-Fatal,Unknown,Airplane,Z-WPF,boeing,767,No,2.0,Turbo Fan,NUSC,SCHD,,Air Zimbabwe,0.0,0.0,0.0,104.0,,Unknown,,26-09-2020,0.0
83109,20190612X81727,Incident,ENG19WA024,2019-04-29,"London, United Kingdom",United Kingdom,,,,,,Minor,Airplane,N657UA,boeing,767,No,2.0,Turbo Fan,UNK,,,United Airlines,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
83134,20190504X04947,Accident,DCA19MA143,2019-05-04,"Jacksonville, FL",United States,301354N,0813937W,NIP,JACKSONVILLE NAS (TOWERS FLD),Non-Fatal,Substantial,Airplane,N732MA,boeing,737,No,2.0,Turbo Fan,121,NSCH,,Miami Air International,0.0,1.0,0.0,142.0,IMC,Unknown,"An extreme loss of braking friction due to heavy rain and the water depth on the ungrooved runway, which resulted in viscous hydroplaning. Contributing to the accident was the operators inadequate guidance for evaluating runway braking conditions and conducting en route landing distance assessments. Contributing to the continuation of an unstabilized approach were 1) the captains plan continuation bias and increased workload due to the weather and performing check airman duties and 2) the first officers lack of experience.",04-08-2021,1.0
83142,20190507X71836,Accident,GAA19CA251,2019-05-04,"McCarthy, AK",United States,061743N,1422455W,PVT,Ultima Thule Lodge,Non-Fatal,Substantial,Airplane,N456SF,de,DHC2,No,1.0,Turbo Prop,091,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain a proper approach path in gusting wind conditions, which resulted in the airplane landing short of the airstrip and bouncing.",26-09-2020,0.0
83149,20190505X61249,Accident,WPR19LA137,2019-05-05,"Sutter, CA",United States,391122N,1214231W,,,Non-Fatal,Substantial,Airplane,N3630D,grumman,G164,No,1.0,Turbo Prop,137,,Aerial Application,Anderson's Flying Service,0.0,0.0,0.0,1.0,VMC,Unknown,,26-09-2020,0.0
83165,20190509X23544,Accident,ERA19LA169,2019-05-09,"Newport News, VA",United States,037755N,0762935W,PHF,Newport News/Williamsburg Intl,Non-Fatal,Substantial,Airplane,N343AX,hawker,HUNTER,No,1.0,Turbo Jet,PUBU,,Instructional,Airborne Tactical Advantage Company,0.0,0.0,0.0,1.0,VMC,Unknown,,26-09-2020,0.0
83167,20190514X85601,Incident,ERA19IA178,2019-05-09,"Savannah, GA",United States,032745N,0081123W,SAV,Savannah/Hilton Head Intl,Non-Fatal,Unknown,Airplane,N744AT,cessna,550,No,2.0,Turbo Jet,135,NSCH,,Air Ambulance By Air Trek Inc,0.0,0.0,0.0,7.0,VMC,Unknown,"The lineman's inadvertent introduction of diesel exhaust fluid (DEF) to the fuel truck fuel system icing inhibitor reservoir, which resulted in fuel contamination and a total loss of engine power. Contributing to the accident was the fixed-base operator's failure to ensure that DEF was stored off-airfield in accordance with their own policy.",03-12-2020,0.0
83171,20190511X33053,Accident,CEN19FA140,2019-05-11,"Eagle Lake, TX",United States,293058N,0962352W,,,Fatal,Destroyed,Airplane,N713LA,air,AT502,No,1.0,Turbo Prop,137,,Aerial Application,"A N F Air Service, Inc.",1.0,0.0,0.0,0.0,IMC,Unknown,"The non-instrument-rated pilot's decision to fly into instrument meteorological conditions, which resulted in spatial disorientation, a loss of control, and a subsequent impact with terrain.",26-09-2020,1.0
83175,20190512X92801,Accident,GAA19CA264,2019-05-11,"Mount Holly, NJ",United States,395631N,0745055W,VAY,SOUTH JERSEY RGNL,Non-Fatal,Substantial,Airplane,N51DM,aero,695,No,2.0,Turbo Prop,091,,Business,Jersey Ordnance Inc,0.0,0.0,0.0,2.0,VMC,Unknown,The airplanes impact with a deer on the runway during takeoff.,26-09-2020,0.0
83184,20190513X55350,Accident,GAA19CA261,2019-05-13,"Belgrade, MT",United States,045472N,0111939W,BZN,BOZEMAN YELLOWSTONE INTL,Non-Fatal,Substantial,Airplane,N772DW,siai-marchetti,SM,No,1.0,Turbo Prop,091,,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot receiving instruction's overapplication of rudder during the landing roll and his subsequent failure to maintain directional control, which resulted in a ground loop. 

",26-09-2020,0.0
83190,20190515X82057,Accident,GAA19CA266,2019-05-14,"Latrobe, PA",United States,401623N,0792437W,LBE,Arnold Palmer Rgnl,Non-Fatal,Substantial,Airplane,N224P,ryan,SUBSONEX,Yes,1.0,Turbo Jet,091,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain pitch control while attempting to secure the canopy, which opened shortly after takeoff and resulted in the airplane impacting the ground and the main landing gear collapsing. Contributing to the accident was the pilot's failure to complete the predeparture checklist, which led to his failure to properly secure the canopy before takeoff.",26-09-2020,0.0
83198,20190517X91436,Accident,GAA19CA270,2019-05-15,"Lane City, TX",United States,291058N,0955938W,,,Non-Fatal,Destroyed,Airplane,N4865,grumman,G164,No,1.0,Turbo Prop,137,,Aerial Application,Currie Flying Service LLC,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain clearance from power lines during low-altitude maneuvering.,26-09-2020,0.0
83222,20190522X55614,Accident,GAA19CA277,2019-05-21,"Pearsall, TX",United States,285044N,0985241W,,,Non-Fatal,Destroyed,Airplane,N7500K,grumman,G164,No,1.0,Turbo Prop,137,,Aerial Application,"FITCH, MATT DBA",0.0,0.0,1.0,0.0,VMC,Unknown,The pilot's failure to maintain clearance from power lines during low-altitude maneuvering.,26-09-2020,1.0
83225,20190522X55002,Accident,CEN19FA148,2019-05-22,"Greenfield, IN",United States,039515N,0085531W,MQJ,INDIANAPOLIS RGNL,Fatal,Destroyed,Airplane,N311G,cessna,S550,No,2.0,Turbo Fan,091,,Personal,,2.0,0.0,0.0,0.0,IMC,Unknown,"The pilot's failure to fully advance the power levers during the takeoff and initial climb, which led to his failure to maintain sufficient airspeed and resulted in the exceedance of the airplane's critical angle of attack and a subsequent aerodynamic stall.",03-12-2020,2.0
83233,20190524X14613,Accident,ERA19LA180,2019-05-24,"Atlantic Ocean, AO",United States,037383N,0725139W,,,Fatal,Destroyed,Airplane,N832R,cessna,560,No,2.0,Turbo Fan,091,,Positioning,,1.0,0.0,0.0,0.0,VMC,Unknown,Impact with water for reasons that could not be determined based on the available information.,26-09-2020,1.0
83235,20190528X43232,Accident,GAA19CA283,2019-05-24,"Grangeville, ID",United States,455516N,0116134W,,,Non-Fatal,Substantial,Airplane,N5569X,rockwell,S2R,No,1.0,Turbo Prop,091,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's exceedance of the airplane's critical angle of attack while turning at low altitude, which resulted in an aerodynamic stall.

",26-09-2020,0.0
83241,20190528X32306,Accident,DCA19CA151,2019-05-25,"Waycross, GA",United States,305639N,0821148W,,,Non-Fatal,Unknown,Airplane,N8697C,boeing,737-8H4,No,2.0,Turbo Fan,121,SCHD,,Southwest Airlines Co,0.0,1.0,1.0,126.0,VMC,Unknown,an encounter with convectively induced turbulence while penetrating cumulus clouds during descent.,06-01-2021,2.0
83242,20190528X53638,Accident,CEN19LA156,2019-05-25,"Oakes, ND",United States,046549N,0975510W,,,Non-Fatal,Substantial,Airplane,N4907X,rockwell,S 2R,No,1.0,Turbo Prop,137,,Aerial Application,Bearcreek Flying Service LLC,0.0,0.0,0.0,1.0,VMC,Unknown,,26-09-2020,0.0
83252,20190529X23833,Accident,GAA19CA289,2019-05-27,"Fisher, AR",United States,353013N,0091024W,48AR,Whirlwind Aviation,Non-Fatal,Substantial,Airplane,N802WW,air,AT802,No,1.0,Turbo Prop,137,,Aerial Application,Whirlwind Aviation Inc,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain directional control during takeoff in gusting wind conditions, which resulted in a runway excursion and impact with a ditch.",26-09-2020,0.0
83269,20190618X94529,Incident,ENG19WA026,2019-05-30,"Chek Lap Kok, Hong Kong",Hong Kong,215422N,1152615E,,,,Unknown,Airplane,B-18352,airbus,A330,No,2.0,Turbo Fan,121,SCHD,,,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
83277,20190602X60904,Accident,GAA19CA303,2019-05-31,"Rockford, OH",United States,403651N,0008400W,,,Non-Fatal,Substantial,Airplane,N60518,air,AT502,No,1.0,Turbo Prop,137,,Aerial Application,Neal Aircraft Inc,0.0,1.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain clearance from power lines during an agricultural application flight.  ,26-09-2020,1.0
83313,20190607X71851,Accident,GAA19CA328,2019-06-07,"Monument, KS",United States,039616N,0101026W,,,Non-Fatal,Substantial,Airplane,N60642,air,AT502,No,1.0,Turbo Prop,137,,Aerial Application,,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilot's failure to maintain altitude due to distraction by ground equipment in the airplanes path, which resulted in his failure to maintain clearance from crops during an agricultural application flight and resulted in a loss of airplane control.  ",26-09-2020,1.0
83333,20190617X70049,Accident,GAA19CA354,2019-06-09,"La Ward, TX",United States,284350N,0962713W,,,Non-Fatal,Substantial,Airplane,N2602M,air,AT 602,No,1.0,Turbo Prop,137,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain clearance from a wire during an aerial application flight in sun glare conditions.,26-09-2020,0.0
83343,20190611X81231,Accident,CEN19LA168,2019-06-10,"Jacksonville, FL",United States,030138N,0815238W,VQQ,CECIL,Non-Fatal,Substantial,Airplane,N197GB,rockwell,690,No,2.0,Turbo Prop,091,,Firefighting,Ponderosa Aviation,0.0,0.0,0.0,3.0,VMC,Unknown,"The overstress fracture of the roll pin in the nose landing gear (NLG) spacer assembly which caused interference between the nose wheel actuator rod and the left forward gear door actuating rods preventing the NLG to fully extend into the full down and locked position resulting in a nose gear collapse during landing.
",15-07-2021,0.0
83352,20190612X22423,Accident,CEN19LA166,2019-06-12,"Greenville, TX",United States,033412N,0096355W,AFW,Fort Worth Alliance Airport,Non-Fatal,Substantial,Airplane,N176TW,beech,E90,No,2.0,Turbo Prop,091,,Instructional,"Ameristar Jet Charter, Inc.",0.0,0.0,0.0,3.0,VMC,Unknown,The fatigue failure of the right main landing gear upper torque knee.,19-11-2020,0.0
83361,20190614X13326,Accident,GAA19CA339,2019-06-13,"San Benito, TX",United States,026853N,0973524W,53XS,KORNEGAY PRIVATE,Non-Fatal,Substantial,Airplane,N103CK,air,AT502,No,1.0,Turbo Prop,137,,Aerial Application,Sun Valley Dusting Co,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's improper decision to take off with the airplane near its maximum allowable gross takeoff weight and his subsequent exceedance of the airplane's critical angle of attack during takeoff, which resulted in an aerodynamic stall.

",26-09-2020,0.0
83385,20190617X50831,Accident,GAA19CA352,2019-06-17,"Liberal, KS",United States,037235N,1005516W,,,Non-Fatal,Substantial,Airplane,N5044Y,air,AT402,No,1.0,Turbo Prop,137,,Aerial Application,Crop-Serv Inc.,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to see and avoid a windmill tower while maneuvering at low altitude. 

",26-09-2020,0.0
83413,20190622X23034,Accident,WPR19MA177,2019-06-22,"Mokuleia, HI",United States,213450N,1581118W,HDH,Dillingham Airfield,Fatal,Destroyed,Airplane,N256TA,beech,65-A90,No,2.0,Turbo Prop,091,,Skydiving,Oahu Parachute Center,11.0,0.0,0.0,0.0,VMC,Unknown,"The pilots aggressive takeoff maneuver, which resulted in an accelerated stall and subsequent loss of control at an altitude that was too low for recovery. Contributing to the accident were (1) the operation of the airplane near its aft center of gravity limit and the pilots lack of training and experience with the handling qualities of the airplane in this flight regime; (2) the failure of Oahu Parachute Center and its contract mechanic to maintain the airplane in an airworthy condition and to detect and repair the airplanes twisted left wing, which reduced the airplanes stall margin; and (3) the Federal Aviation Administrations (FAA) insufficient regulatory framework for overseeing parachute jump operations. Contributing to the pilots training deficiencies was the FAAs lack of awareness that the pilots flight instructor was providing substandard training.",15-06-2021,11.0
83439,20190628X80552,Accident,CEN19LA188,2019-06-27,"Janesville, WI",United States,423839N,0885738W,,,Non-Fatal,Minor,Airplane,N318RW,cessna,560,No,2.0,Turbo Jet,091,,Business,Mueller Aero Inc,0.0,1.0,1.0,2.0,VMC,Unknown,,30-11-2021,2.0
83468,20190708X35225,Accident,ERA19TA211,2019-06-29,"Plant City, FL",United States,028815N,0082848W,9FD2,Blackwater Creek,Non-Fatal,Substantial,Airplane,N80JF,cessna,208,No,1.0,Turbo Prop,091,,Skydiving,ISR Aviation LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's improper landing flare due to reduced visibility from a foggy windshield and his failure to use the airplanes windshield defrost system, which resulted in a hard landing and subsequent nose landing gear collapse.",28-01-2021,0.0
83470,20190710X94859,Incident,ENG19WA028,2019-06-29,"Delhi, India",India,,,,,,Unknown,Airplane,VT-ITP,airbus,A320,No,2.0,Turbo Fan,NUSC,SCHD,,Indigo,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
83476,20190630X33829,Accident,CEN19MA190,2019-06-30,"Addison, TX",United States,325758N,0964958W,ADS,Addison Airport,Fatal,Destroyed,Airplane,N534FF,textron,B-300,No,2.0,Turbo Prop,091,,Personal,S&H Aircraft,10.0,0.0,0.0,0.0,VMC,Unknown,The pilots failure to maintain airplane control following a reduction of thrust in the left engine during takeoff. The reason for the reduction in thrust could not be determined.  Contributing to the accident was the pilots failure to conduct the airplane manufacturers emergency procedure following a loss of power in one engine and to follow the manufacturers checklists during all phases of operation.,20-05-2021,10.0
83516,20200227X61441,Incident,CEN19WA338,2019-07-07,"Waterford, Ireland",Ireland,,,,,,Unknown,Airplane,EI-JSK,gulfstream,GULFSTREAM GVI,No,2.0,Turbo Fan,NUSC,,,Westair Aviation Ltd,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
83518,20190708X12801,Accident,ANC19LA031,2019-07-08,"Bethel, AK",United States,604636N,1615019W,BET,Bethel,Non-Fatal,Destroyed,Airplane,N9448B,cessna,208,No,1.0,Turbo Prop,135,SCHD,,GRANT AVIATION INC,0.0,6.0,0.0,0.0,VMC,Unknown,,04-11-2021,6.0
83547,20190713X90722,Accident,GAA19CA467,2019-07-12,"Orlando, FL",United States,283246N,0811956W,ORL,EXECUTIVE,Non-Fatal,Substantial,Airplane,N262BK,cessna,525,No,2.0,Turbo Fan,091,,Personal,Omicron Business Services Inc,0.0,0.0,0.0,3.0,VMC,Unknown,"The airplanes impact with a bird during approach.

",26-09-2020,0.0
83575,20200324X10253,Incident,ENG19WA043,2019-07-15,"Goa, India",India,,,,,,Unknown,Airplane,VT-ITU,airbus,A320,No,2.0,Geared Turbofan,NUSC,SCHD,,IndiGo Air,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
83591,20190719X23022,Accident,WPR19TA193,2019-07-18,"Mesquite, NV",United States,364957N,0114326W,67L,Mesquite,Non-Fatal,Destroyed,Airplane,N320JT,cessna,550,No,2.0,Turbo Jet,091,,Ferry,,0.0,1.0,0.0,0.0,VMC,Unknown,,26-09-2020,1.0
83614,20190722X93824,Accident,CEN19LA231,2019-07-21,"Breckenridge, MI",United States,043293N,0084294W,PVT,Private,Non-Fatal,Substantial,Airplane,N766BF,ayres,S2R,No,1.0,Turbo Prop,137,,Aerial Application,Earl's Spray Service Inc,0.0,0.0,0.0,1.0,VMC,Unknown,,26-09-2020,0.0
83618,20191001X40249,Incident,ENG19WA036,2019-07-22,"Islamabad, Pakistan",Pakistan,333632N,0073614E,,,,Unknown,Airplane,A7-ACG,airbus,A330,No,2.0,Turbo Fan,NUSC,,,,0.0,0.0,0.0,0.0,,Unknown,,26-09-2020,0.0
83630,20190724X24816,Accident,GAA19CA452,2019-07-24,"Welsh, LA",United States,030128N,0924630W,,,Non-Fatal,Substantial,Airplane,N1509E,air,AT 502,No,1.0,Turbo Prop,137,,Aerial Application,,0.0,1.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain clearance from a telephone pole during an agricultural application flight.  ,26-09-2020,1.0
